id,document_number,window_number,pair_number,text,hadar,shir
73.0.1,73,0,1,"חילוקי דעות [א1] שוררים [/א1] בין שר התעשייה והמסחר, משה נסים, ובין נגיד בנק ישראל, מיכאל ברונו, בעניין גובה הפרמיה על ההלוואה בערבות המדינה, שיינתנו במסגרת התוכנית לעידוד השקעות של משרד התמ""ס. אתמול [א2] דנה [/א2] ועדת הכספים בהצעת משרד התעשייה ומשרד האוצר לקבוע פרמיה אחידה על ההלוואות בערבות מדינה בשיעור של 5.",AFTER,BEFORE
69.7.48,69,7,48," קפכות במסגרת יום העיון [א1] שערך [/א1] אתמול המרכז הישראלי לניהול הודיע מנכ""ל המי""ל, כי נבחר פה אחד ליו""ר המי""ל, וזכה למחיאות כפיים באולם גן אורנים. ליום העיון, שעסק בתוכנית הכלכלית, [א2] הצליח [/א2] המי""ל להביא כ753 איש, מה שמלמד על ההתעניינות בנושא וברשימת המרצים המכובדת.",EQUAL,EQUAL
111.5.39,111,5,39," לטובת חיפה [א1] שיחקו [/א1] גם שלוש קבוצות צמרת הצמודות אליו, שהפסידו ואיפשרו לחיפאים לנצל את ההזדמנות הזו במלואה. אל המקום השני [א2] נסוג [/א2] בית""ר ירושלים, שירד לנגב ואיפשר למארחו בבאר שבע להשיג את ניצחונו הראשון העונה (2 0), אחרי סידרה בלעדית מפתיעה של 5 תיקו בזה אחר זה.",BEFORE,BEFORE
117.2.1,117,2,1," מסמכים חיוניים [א1] נתקעו [/א1] במכונות ההעתקה, סוכנויות נסיעות נתקעו באמצע הזמנה לחו""ל או הנפקת כרטיס. מי [א2] שחשב [/א2] שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף.",BEFORE,BEFORE
27.35.274,27,35,274," כעבור שנה, כאשר נחתמו הסכמי קאמף-דייוויד, גרם לו גיבורו אכזבה מרה. הוא [א1] ראה [/א1] בבגין אדם [א2] שבגד [/א2] באמונתו ובעמו, ובמאמר ב""גואיש פרס"" פסק כי ראש הממשלה לקה ב""חילול השם"" בכך שהפחד שלו מהגויים גבר על יראת ה.",AFTER,EQUAL
37.14.42,37,14,42,", סנדרלנד קובנטרי, אסטון וילה נוטינגהאם, דרבי מנצסטר יונייטד. יהיה מיפגש המוקד בין האלופה גלאזגו ריינגרס [א1] למוליכה [/א1] דנדי יונייטד, שתי קבוצות שנחלו שלשום אכזבות בגביעי אירופה (דנדי יונייטד [א2] הובסה [/א2] בביתה 0 4 בידי ארנהם מהולנד וריינגרס סיימה רק 11 בבית עם הכוכב האדום בלגראד).",BEFORE,BEFORE
27.80.515,27,80,515," הן [א1] ביקשו [/א1] לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן [א2] פרשה [/א2] התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא גרמו לסיכון חיי אדם.",BEFORE,BEFORE
37.8.34,37,8,34," יריבתה העיקרית ארסנל תיתקל בקשיים בדרבי הלונדוני נגד קריסטל פאלאס, [א1] המדורגת [/א1] רביעית. טוטנהאם, המפגרת ב-5 נקודות אחרי ארסנל במקום השלישי, [א2] תארח [/א2] את ווימבלדון.",BEFORE,BEFORE
27.95.679,27,95,679," מהעניין נדף ריח קשה. [א1] נוצר [/א1] רושם שהרשויות הנוגעות בדבר [א2] מתחמקות [/א2] מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם.",AFTER,AFTER
81.7.56,81,7,56," לדבריו, טענותיו של הוועד נגד המכירה לגורמים פרטיים ""אינם לעניין"" ולפיכך הוא [א1] מסרב [/א1] להיפגש עמו. רפואה [א2] מסר [/א2] כי שלושה גורמים פרטיים, ישראלים וזרים, מתעניינים ברכישת מניות בחברה.",EQUAL,BEFORE
131.16.42,131,16,42," ירושלים: כמי [א1] שהתלווה [/א1] לקבוצת עולים מרוסיה שערכו סיור ביד ושם, במצדה ובכותל, ברצוני להדגיש את החשיבות העצומה של סיורים אלה. העולים צמאים לגלות את זהותם [א2] שנרמסה [/א2] תחת השלטון הקומוניסטי.",AFTER,AFTER
111.4.38,111,4,38," אחרי שני מחזורים בהם לא הצליח להבקיע וצבר נקודה בלבד מ-6, ניצח אתמול מכבי חיפה במגרשו 2 1 את המתמודד עימו על הבכורה, הפועל פתח תקוה, כדי לחזור לראש הדירוג עם 31 נקודות ויתרון ממשי גם בהפרש השערים (11 4). לטובת חיפה שיחקו גם שלוש קבוצות צמרת הצמודות אליו, [א1] שהפסידו [/א1] [א2] ואיפשרו [/א2] לחיפאים לנצל את ההזדמנות הזו במלואה.",BEFORE,EQUAL
69.19.115,69,19,115," באולם הדיונים נראו אתמול שר האוצר שר התמ""ת והשרים לשעבר וקפכותשביתת האיגודים המקצועיים אומנם [א1] נסתיימה [/א1] בראשית השבוע, ומשרד האוצר וראשי האיגודים המקצועיים המשיכו את המו""ם ביניהם, אך חותמה של השביתה ייראה כנראה במשכורתם של השובתים. הממונה על השכר באוצר, [א2] שיגר [/א2] בראשית השבוע מכתב אל סגן החשב הכללי באוצר,, ובו הורה לו לנכות ימי עבודה משכר השובתים, בגין שביתתם.",VAGUE,BEFORE
63.16.112,63,16,112," תרומת היישוב החדש לכלכלה וליוזמה הפרטית בראשית המאה עשרים היתה בשורה ארוכה של הכנסת טכנולוגיות חדישות בחקלאות ותעשייה, כמו, לדברי ד""ר שאול כץ, בפרדסנות בפתח-תקווה, ולדברי ד""ר יוסי כץ בניסיונות הראשונים [א1] שנעשו [/א1] ביישוב להקים מפעלי תעשייה חדשים, דוגמת פעילותו של ד""ר קלינקר במוצא ליד ירושלים, או מפעל השמן של נחום וילבושביץ בבן-שמן. בסיכום הכנס [א2] עלתה [/א2] השאלה, מי בנה את ארץ-ישראל בראשית המאה.",BEFORE,BEFORE
89.5.24,89,5,24," אשתו האמריקאית, קארן, [א1] יושבת [/א1] בחדרו לבושה בגלימה מוסלמית מסורתית סגולה ורעלה. סניגורו של הנאשם, מייקל וורן, [א2] האשים [/א2] אתמול את המשטרה שהמשיכה לחקור את הנאשם בליל שלישי במשך שלוש שעות, למרות שקיבלה הוראה משפטית מפורשת שלא לעשות זאת.",VAGUE,BEFORE
81.6.54,81,6,54," מנכ""ל רשות החברות הממשלתיות [א1] אמר [/א1] אמש בתגובה, שהעובדים כבר קיבלו את חלקם במניות החברה ולפיכך תביעתם להקצאה נוספת של מניות היא ""חוצפנית"". לדבריו, טענותיו של הוועד נגד המכירה לגורמים פרטיים ""אינם לעניין"" ולפיכך הוא [א2] מסרב [/א2] להיפגש עמו.",EQUAL,EQUAL
131.42.108,131,42,108," פוחד לומר לערפאת אדוני רוצה שלום? בבקשה נא להפסיק את הטרור של גיבריל אבו-נידאל וכו. הליכוד פוחד לומר לעם בישראל: [א1] נשב [/א1] איתם, נתווכח, [א2] נעמוד [/א2] על שלנו ונתעקש להשיג את המקסימום וגם להביא שלום.",BEFORE,BEFORE
43.3.24,43,3,24," ראשון לציון [א1] הירבתה [/א1] לאבד כדורים, וברגעים קריטיים איפשרה לשחקני גבת לחזור למשחק. בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד ישב על הספסל ולא [א2] שותף [/א2] עקב פציעה.",AFTER,EQUAL
17.30.219,17,30,219," זה המגנה את רוצחו של מאיר כהנא, מן הראוי שישמיע את קולו נגד כל רצח, ואסור לו להיות [א1] מושפע [/א1] מהשקפותיו הפוליטיות. יש ליצור אווירה ציבורית שתשים סכר מפני תעמולתה של תנועת ""כך"", ושתרחיק את הסכנה שיהודים ייפגעו מכלים שיקותיאל בן-יעקב [א2] קרא [/א2] להפעלתם.",VAGUE,VAGUE
27.35.268,27,35,268," כעבור שנה, כאשר [א1] נחתמו [/א1] הסכמי קאמף-דייוויד, גרם לו גיבורו אכזבה מרה. הוא ראה בבגין אדם שבגד באמונתו ובעמו, ובמאמר ב""גואיש פרס"" פסק כי ראש הממשלה לקה ב""חילול השם"" בכך שהפחד שלו מהגויים [א2] גבר [/א2] על יראת ה.",EQUAL,AFTER
17.31.227,17,31,227," יש ליצור אווירה ציבורית שתשים סכר מפני תעמולתה של תנועת ""כך"", [א1] ושתרחיק [/א1] את הסכנה שיהודים ייפגעו מכלים שיקותיאל בן-יעקב קרא להפעלתם. יש ליצור מצב שבו ""כך [א2] תבודד [/א2] מרוב יהודי ישראל.",EQUAL,BEFORE
63.9.74,63,9,74," פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים. פרוף ישראל קולת טען כי ד""ר ארתור רופין, [א1] שעמד [/א1] בראש המשרד הארצישראלי, [א2] הראה [/א2] את הדרך לשילוב בין יוזמה פרטית לציבורית.",VAGUE,EQUAL
55.4.65,55,4,65," נציג המהנדסים טען בבוררות, כי העירייה [א1] נמנעה [/א1] מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד. לטענת המהנדסים מתכחש כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט [א2] שדן [/א2] בעניין דומה הקשור עם מכון התקנים.",VAGUE,BEFORE
27.88.635,27,88,635," גם חודשיים וחצי לאחר מכן, ערב הפרסום הראשון ב""הארץ"" על המקרה, הוסיף דובר צה""ל למסור כי מצ""ח [א1] חוקרת [/א1] את העניין. כאשר התחלתי להתעניין בפרשה, הסתבר שדובר צה""ל [א2] מסר [/א2] הודעות כוזבות.",BEFORE,BEFORE
73.30.88,73,30,88," מנכ""ל האוצר, יעקב ליפשיץ, הסביר כי בספטמבר-אוקטובר [א1] נרשמו [/א1] עליות מחירים של 11% בשוק הבי""ל. ישראל לא [א2] ייקרה [/א2] את הדלק בתקופה זו.",EQUAL,EQUAL
73.20.66,73,20,66," הוא [א1] טען [/א1] כי העלאת מחירי הדלק תורמת להאצת האינפלציה. ח""כ דן תיכון [א2] אמר [/א2] כי אין מדיניות כוללת בנושא מחירי הדלק, ולכן הגענו למצב שבו מחיר הדלק בארץ התקייר מעל ומעבר למתחייב.",EQUAL,EQUAL
