Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
5120,8.1.34,8,1,34," מזכיר איגוד הפועלים החקלאיים, חיים אביבי, מסר שההצעה הועלתה לנוכח המחסור בעובדי קטיף [א1] המורגש [/א1] כבר כעת ויוחרף בחודש הבא, כשהקטיף יהיה בעיצומו, בעיקר עקב היעדרות עובדים מהשטחים. המעסיקים אינם [א2] מצפים [/א2] שיצליחו למשוך מספר ניכר של עובדים ישראליים לקטיף, בגלל השכר הנמוך המשולם לעבודה זו מעט מעל שכר המינימום במשק.",,BEFORE,,BEFORE
6270,30.0.4,30,0,4,"יש כמה עסקני ספורט, בעיקר הוותיקים [א1] והמשופשפים [/א1] שבהם, המתפקדים תחת לחץ כאילו הזמן אוזל ויש להספיק לעשות הכל ומהר ובכל מחיר. הם מציירים מטרות על הגלובוס, ואחר כך מוצאים סיבות שונות [א2] ומשונות [/א2] להגיע אל המטרה.",,BEFORE,,BEFORE
6938,45.11.15,45,11,15," המשטר הזה [א1] רוצה [/א1] לתת כמה שפחות ביטויים אופרטיווים להזדהות פורמלית עם סדאם חוסיין ועם המאבק נגד ישראל. אבל הוא מצוי במלכוד, כי מחד הוא תומך באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא [א2] מנסה [/א2] לנהל מדיניות הפוכה, שנועדה שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל.",EQUAL,EQUAL,,EQUAL
5530,11.4.9,11,4,9," פרסום רשימת הזוכים השנה, כמו תמיד, די בו כדי לגרום לסופרים, לאמנים, לאקדמאים ולפעילים במסגרות שונות ברחבי ארצות הברית כולה לצפות לרשימת השנה הבאה, כשבלבם [א1] מקננת [/א1] התקווה שאולי גם הם ייכללו בה. אחרי ככלות הכל, 63 הזוכים אם לשפוט על פי הכתוב עליהם בעיתונות אינם [א2] נראים [/א2] מיוחדים כל כך.",AFTER,VAGUE,BEFORE,BEFORE
2158,7.15.25,7,15,25, לצד האותיות האדומות [א1] הציב [/א1] העיתון את סמל תנועת ההתנגדות למלחמת וייטנאם. ביום אחר [א2] פירסם [/א2] העיתון בעמוד מאמרי המערכת שלו קריקטורה מקפיאת דם.,VAGUE,VAGUE,,VAGUE
4443,48.4.42,48,4,42, מכבי רמת גן שמט ניצחון אחרי [א1] שהוביל [/א1] במרבית דקות המשחק. שחקני החיזוק הולקומב ופירסון [א2] עשו [/א2] את המוטל עליהם וקלעו את מיכסת הנקודות שמצפים מהם (ביחד 94 נקודות).,,AFTER,,AFTER
3100,92.10.34,92,10,34," עם זאת, נמנעו חברות הביטוח מלנקוט בצעדים נגד הסוכנות בגלל היקפי ביטוח חיים הגדולים שסוכנות זו מוכרת. באחרונה הגיעה הקרן להסכם עם אחד המפעלים הגדולים המתמחים בתעשייה עתירת-ידע, לפיו 1,000 [א1] העובדים [/א1] בו [א2] יצטרפו [/א2] לקרן.",,BEFORE,,BEFORE
3206,82.1.4,82,1,4," מרבית סעיפי ההסכם כבר סוכמו, והוא [א1] ייחתם [/א1] ככל הנראה בשבוע הבא. האוצר תובע מההסתדרות להתחייב לשקט תעשייתי בתקופת ההסכם לא רק על הנושאים [א2] הקשורים [/א2] בו במישרין, אלא אם גם על נושאים ייחודיים עליהם הוכרזו סכסוכי עבודה, כגון תביעות עובדי משרד הקליטה ומשרד החוץ.",,AFTER,,AFTER
5911,11.86.282,11,86,282," עם זאת, ""טובת הכלל"", הדו""ח הגדול על סעד שפרסמה קרן פורד ב9891, סיפק תמיכה מנומקת (בגיבוי קונסנזוס רחב להפתיע של שמות מפורסמים) לתוכנית עבודה וסעד נוקשה ויקרה למדי, שאמנם הבטיחה מקומות עבודה, אבל גם [א1] קבעה [/א1] שכל אדם ייזרק מרשימות מקבלי הסעד כעבור שנתיים. [א2] נוסף [/א2] על כל זה, אין זה משנה עד כמה גדול מספרן של הקרנות במרכז ומעט שמאלה ממנו.",,BEFORE,,BEFORE
6114,11.75.245,11,75,245," ובכן, התברר שבעלי הרעיונות המעניינים היו אנשים כמו רוברט בורק, מרטין פלדסטיין, צארלס מאריי ואלן בלום שגם הודות לתמיכה הפילנטרופית שקיבלו בשנות ה70 ואו בראשית שנות ה80 אין צורך להציגם בציבור. אם אתה משמיע באוזני השמרנים רמז לכך שקריסטול ושות [א1] הפכו [/א1] את הקערה על פיה, ולכן כיום כסף ימני הוא החולש בכיפה בעולם הרעיונות, הם [א2] יפנו [/א2] אותך לרשימת הקרנות הפילנטרופיות הגדולות ביותר, ויזכירו לך שמבין הקרנות השמרניות אולין, סמית-ריצרדסון, לינד והרי בראדלו, פיו, שרה סקאיף רק פיו כלולה ברשימת הגדולות.",BEFORE,BEFORE,,BEFORE
4314,65.14.106,65,14,106," התביעות [א1] שהוגשו [/א1] לבית-משפט השלום ברחובות מסתכמות בכמיליון ש""ח. פרקליט התובעים, עו""ד יצחק סימון, מציין בכתב התביעה כי דיירי הבניינים (התובעים) התקשרו לרכישת דירותיהם עם חברת זכריה דרוקר, אשר לימים נרכשה על-ידי סולל בונה וגם התחייבויותיה [א2] הועברו [/א2] לנתבעת.",AFTER,AFTER,,AFTER
1721,26.22.100,26,22,100," במשך שעה תמימה ישוב באחוזתו היפהפייה שתיכנן בעצמו כסדרה של תפאורות במה בנוף פסטורלי ירוק, והמוות מרחף בחלל האוויר הוא קורא משיריהם של מילטון, שייקספיר, אודן, ומהסונטות של אליזבת בראונינג. [א1] מתברר [/א1] [א2] שדרושה [/א2] תרבות מגובשת וכושר ביטוי מעולה כדי ליצור תוכנית ספרותית-אמנותית.",,AFTER,,AFTER
6061,124.53.165,124,53,165," בגיל 71 [א1] הוציא [/א1] אביה את מליה מבית-הספר, שכן לא רצה להסתכן עוד בלימודיה בכיתה מעורבת. היא [א2] נישאה [/א2] והיא כבר אם לתינוק בן שנה וחצי.",,BEFORE,,BEFORE
4526,122.8.62,122,8,62,"0%. במכתבה אלי היא מסכמת: ""מה כאן תשורה ומה ההמשך? האם הבנק [א1] מוליך [/א1] שולל את החוסך התמים? ביקשתי וקיבלתי הסברים מדובר בנק לאומי [א2] ולמדתי [/א2] כמה דברים שהיו חדשים בשבילי.",,VAGUE,,VAGUE
2413,111.9.108,111,9,108," הפועל ירושלים הותיר את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא השיגו ניצחון, כאשר גבר על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא. הקבוצה הסימפטית מכפר סבא הפכה למסננת של הליגה וכל קבוצה [א1] מייחלת [/א1] להתמודד עם כפר סבא, [א2] המחלצת [/א2] את יריבותיה מהמשבר.",AFTER,AFTER,,AFTER
829,27.86.620,27,86,620," כאשר נפגע, [א1] הודיע [/א1] דובר צה""ל כי היה מעורב בעימות עם כוחות הביטחון שפעלו להשלטת סדר באזור מגוריו, וכי נסיבות פציעתו נחקרות. כאשר [א2] מת [/א2] מפצעיו, כעבור שבוע, חזר דובר צה""ל על ההודעה שנסיבות פגיעתו נחקרות.",BEFORE,BEFORE,,BEFORE
3737,31.1.23,31,1,23," בשנת 4891 עלתה שם לשלטון מפלגת העבודה [א1] וחוללה [/א1] מהפך בלתי צפוי. במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או בוטלו ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד [א2] וניתן [/א2] חופש פעולה מונטרי לבנק המרכזי.",,EQUAL,,EQUAL
6216,26.19.80,26,19,80," המצלמות [א1] שוהות [/א1] על השחקן הזקן והחולה שקומתו שחוחה, והוא בקושי מסוגל ללכת. קשה לצפות באדם שהתעופף על בימות וגופו [א2] נחרט [/א2] בזכרון, כשהוא מושך את רגליו.",,AFTER,,AFTER
379,135.22.66,135,22,66," טילפנתי לרוקח האחראי, מר ליזר קסל. כעבור יומיים, הוא טילפן אלי, לירושלים, הודיע לי [א1] שבדק [/א1] את כל קו הייצור ומצא כי אין תקלה בתרופה עצמה, אלא שהיא יבשה מהרגיל [א2] ומתפוררת [/א2] יותר.",,AFTER,,AFTER
6418,133.37.148,133,37,148," ועדה פרלמנטרית [א1] עוקבת [/א1] באחרונה אחרי אלפי מיליארדים של לירטות, שהוזרמו לדרום אחרי רעש האדמה של נובמבר 0891, שבו כפרים נהרסו כליל, נהרגו 3,100 ונרשמו 200,000 חסרי-גג. כספים [א2] הוזרמו [/א2] לא רק מרומא ומבריסל, אלא גם ישירות ממדינות אירופה ומארה""ב.",,AFTER,,AFTER
3694,107.11.42,107,11,42, לטענתם קמבל כלל לא חבט בעוזר המאמן גדי קידר. עוזר המאמן של הגליל אילן קובלסקי [א1] אומר [/א1] שקידר מעד [א2] ונחבט [/א2] במדרגות.,AFTER,AFTER,,AFTER
4694,138.1.8,138,1,8," במפלגה השמרנית מסתמנת קבוצה חזקה [א1] המתכוונת [/א1] להעמיד את מייקל הסלטיין כמועמד נגד מארגרט תאצר, בהתמודדות הקרובה על המנהיגות, שנקבעה ל02 בנובמבר. גורמים המקורבים לתאצר [א2] אמרו [/א2] שהיא רואה בשר החוץ, דאגלס הרד, את יורשה במקרה של ""תקרית אוטובוס"", מונח שמשתמשים בו כדי לציין למי למסור את השלטון אם המנהיג יידרס.",,BEFORE,,BEFORE
1204,15.6.23,15,6,23," נציג דובר צה""ל בפיקוד דרום סירב לפרט באילו כדורים נפצעו התושבים. מקורות צבאיים בפיקוד דרום [א1] אמרו [/א1] כי 78 תושבים נפצעו ו05 [א2] שוחררו [/א2] לבתיהם.",AFTER,AFTER,,AFTER
4735,73.20.67,73,20,67," הוא [א1] טען [/א1] כי העלאת מחירי הדלק תורמת להאצת האינפלציה. ח""כ דן תיכון אמר כי אין מדיניות כוללת בנושא מחירי הדלק, ולכן [א2] הגענו [/א2] למצב שבו מחיר הדלק בארץ התקייר מעל ומעבר למתחייב.",AFTER,AFTER,,AFTER
220,131.44.111,131,44,111," יש לליכוד אומץ להתעמת עם ארה""ב והאו""ם, ובעיקר יש לו אומץ לצאת לעוד מלחמה רק לא לדבר. כי מה הפחד הגדול ממלחמה: מניע תמיד יש, הצדקה לא קשה למצוא והמלחמה גם [א1] מונעת [/א1] את ההידברות [א2] וחוסכת [/א2] את הצורך להתפשר.",,BEFORE,,BEFORE
1040,17.16.120,17,16,120," אם יקותיאל בן-יעקב [א1] אמר [/א1] בהספדו כי ""עתה ניתנה רשות הדיבור לחבר תת-המקלע ולחבר סכין"", ברי כי תנועת ""כך"" מקדשת, למפרע, כל פיגוע בשופט, בחבר כנסת ובעיתונאי אשר מישהו סבור כי פגעו באופן כלשהו בכהנא. אין ודאות כי חברי התנועה המאורגנים [א2] יבקשו [/א2] לנצל את ההיתר הזה, אם כי אין להקל ראש בידיעה כי ""ייתכן שבודדים בתנועה מכינים, או יכינו בימים הקרובים, רשימות של ערבים, אנשי שמאל ותקשורת ויסמנו אותם כמטרות לפגיעה"" (""הארץ"", 811).",BEFORE,BEFORE,,BEFORE
1773,117.2.1,117,2,1," מסמכים חיוניים [א1] נתקעו [/א1] במכונות ההעתקה, סוכנויות נסיעות נתקעו באמצע הזמנה לחו""ל או הנפקת כרטיס. מי [א2] שחשב [/א2] שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף.",EQUAL,AFTER,,AFTER
5757,15.64.344,15,64,344," מקורות פלשתיניים טענו אתמול כי בשכונת ראפידיה בשכם [א1] נפצעה [/א1] אישה בת 44, סמירה דבעי, מפגיעת אבן בראשה, ואושפזה בבית החולים בראפידיה. תושבים טענו כי האבן נזרקה בידי חיילים מתצפית צבאית, [א2] הנמצאת [/א2] על גג בניין אגודת הצדקה בשכונה.",AFTER,AFTER,,AFTER
1195,122.36.436,122,36,436," מה עומד מאחורי הסידור הזה? לפני חודשים אחדים [א1] נמאס [/א1] לסוכנות ""ביגז"" לשלם את עמלת המוטב בסך 1.73 שקל, שהבנק גובה ממקבל התשלום, ולכן החליטה, שאם הצרכן כבר משלם את עמלת המשלם [א2] שישלם [/א2] גם את עמלת המוטב.",,BEFORE,,BEFORE
