id,document_number,window_number,pair_number,text,hadar,shir
117.3.48,117,3,48," מי שחשב שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף. מדוע הפסקות החשמל מובנות מאליהן לחברת החשמל ולכן הופכות לשגרה? מדוע לפחות אין הם [א1] מפרסמים [/א1] התנצלות והסברים, באותו תקציב שבו הם [א2] משתמשים [/א2] כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת.",VAGUE,AFTER
7.40.75,7,40,75," ב48 [א1] תיאר [/א1] מנכ""ל אייפא""ק טום דאיין את הארקין כאחד מששה או שבעה סנאטורים, שנבחרו בזכות ""כסף יהודי"". זו היתה התרברבות לא-דיסקרטית, ואין ספק [א2] שיימנע [/א2] ממנה השנה.",BEFORE,BEFORE
59.0.5,59,0,5,"הוועד הפועל של מכון התקנים בישראל [א1] אישר [/א1] אתמול כללים חדשים להכנת תקנים ישראליים, מתוך מטרה [א2] שיקלו [/א2] על הסחר עם אירופה ויסייעו לתעשיית היצוא הישראלית. הכללים יגבילו את האפשרות להשתמש בתקינה כבמכשיר הגנה על התוצרת המקומית מפני היבוא בהתאם למדיניות החדשה שהנהיג משרד התעשייה והמסחר.",BEFORE,BEFORE
135.16.48,135,16,48," היות שהתכוונתי לתת את הפירות במתנה, התקשרתי בערב אל מנהל החנות ושאלתי אם יוכל לשלוח לי ביום ששי שקדים ואגוזי לוז טריים (אין לי מכונית והחנות רחוקה מביתי). ביום ששי בצהריים [א1] בא [/א1] שליח מיוחד מהחנות [א2] והביא [/א2] ארבע אריזות, שבכל אחת מהן רבע ק""ג פיצוחים, שקדים, אגוזים וכו, קלופים ומצוינים.",,EQUAL
15.64.341,15,64,341," מקורות פלשתיניים [א1] טענו [/א1] אתמול כי בשכונת ראפידיה בשכם נפצעה אישה בת 44, סמירה דבעי, מפגיעת אבן בראשה, ואושפזה בבית החולים בראפידיה. תושבים טענו כי האבן נזרקה בידי חיילים מתצפית צבאית, [א2] הנמצאת [/א2] על גג בניין אגודת הצדקה בשכונה.",AFTER,VAGUE
81.3.47,81,3,47," פנייתו של ועד העובדים למנכ""ל רשות החברות הממשלתיות באה בהמשך למכתב שחברי הוועד שיגרו לשר האוצר יצחק מודעי ולשר התחבורה משה קצב, לפני 01 ימים, שבו דרשו כי חלק ממניות הממשלה [א1] שיונפקו [/א1] בבורסה לניירות ערך, יוקצו לעובדים בתנאים מועדפים, כפי שנעשה לגבי חברת ""בזק"". הציבור [א2] מחזיק [/א2] כיום ב84% ממניות ממ""ן.",AFTER,AFTER
27.42.317,27,42,317," בחירתו לכנסת ב4891 [א1] התקבלה [/א1] בקרב ציבור חסידיו כאות משמיים לצדקת דרכו. לקראת הבחירות של נובמבר 8891, כאשר סקרי דעת הקהל ניבאו לו הצלחה של שלושה עד שבעה מנדטים, [א2] האמינו [/א2] מעריציו כי יד אלוהים מפלסת את מצעדו אל כס שר הביטחון.",BEFORE,BEFORE
128.26.137,128,26,137," אז [א1] שינה [/א1] המו""ל את טעמו והחל לשלם לו לפי הברות, ומיד הופיעה בספר דמות חדשה של גיבור מגמגם. אחרי שיחה נזעמת בארבע עיניים [א2] הגיעו [/א2] דיומא והמו""ל להסכם שכר חדש.",,BEFORE
27.81.597,27,81,597," לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא [א1] גרמו [/א1] לסיכון חיי אדם. כן [א2] הושמט [/א2] סעיף שהאשים את השניים באי-דיווח על התקרית.",BEFORE,BEFORE
26.2.13,26,2,13," התוכנית הזו [א1] שידרה [/א1] יומרנות תרבותית שלא הצדיקה את עצמה, ותחושה של נחיתה בטריטוריה גבולית סמוכה. אולי אשם המדיום הטלוויזיוני, [א2] שמצטייר [/א2] כאלרגי לספרות ולתרבות, וכל מעייניו מרוכזים בחיפוש אחר בידור בכל מחיר.",,BEFORE
31.7.146,31,7,146," בתחום זה לא נעשה דבר: הסכמי העבודה נשארו קשוחים כשהיו, השכר [א1] נקבע [/א1] בשיטות ריכוזיות על בסיס הצמדות וללא כל זיקה למצב בשוק העבודה, והאיגודים המקצועיים המשיכו להפעיל זכויות בלעדיות במשא ומתן עם המעסיקים על מקומות העבודה ותנאיה, תוך התעלמות ממצב המשק. סביר להניח שהממשלה השמרנית החדשה תמשיך במדיניות הליברליזציה; היא [א2] קיבלה [/א2] לשם כך מנדט מהבוחרים.",,BEFORE
27.81.595,27,81,595," לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות [א1] שירו [/א1] השניים לא גרמו לסיכון חיי אדם. כן [א2] הושמט [/א2] סעיף שהאשים את השניים באי-דיווח על התקרית.",BEFORE,BEFORE
133.18.45,133,18,45," מול הפשע הזה [א1] עומד [/א1] ממשל, שחלק ממנהיגיו נהנה ישירות או בעקיפין מהמצב הזה. גם החוק הפלילי החדש, שאושר אחרי שנות מאבק פוליטי, [א2] מסייע [/א2] בעקיפין לפשע.",,BEFORE
92.9.24,92,9,24," טענו בפניו שהוא [א1] כורת [/א1] את הענף של הביטוח עליו הוא יושב. עם זאת, [א2] נמנעו [/א2] חברות הביטוח מלנקוט בצעדים נגד הסוכנות בגלל היקפי ביטוח חיים הגדולים שסוכנות זו מוכרת.",,BEFORE
33.30.117,33,30,117," לא זכויות אזרח, ולא התנגדות עקרונית לכיבוש, ועל אחת כמה וכמה לא הגנה על בני ערובה, אינם ראויים למאמץ כזה. עד שארצות הברית, בהנהגת הנשיא בוש, לא [א1] תאמר [/א1] לעצמה את האמת לגבי השאלה ""מה אנחנו [א2] עושים [/א2] במדבר הסעודי"", תזכיר התנהגותה את חמורו של רידן.",,AFTER
15.30.116,15,30,116," בכפר בלעא בנפת טול כרם [א1] תקפו [/א1] שלושה רעולי פנים בסכינים רופא מקומי ד""ר עפיף ברברח, בן 03, שאושפז במצב קשה בבית החולים אל איתיחאד בשכם. מקורות צבאיים מסרו כי ביום שישי הושלך בקבוק תבערה לעבר כוח משמר הגבול ברחבת כנסיית המולד בבית לחם, אך הוא [א2] התנפץ [/א2] מבלי להתלקח ומבלי לגרום לנזק או לנפגעים.",VAGUE,VAGUE
54.8.46,54,8,46," בכירים במחנה לוי, שראו כיצד [א1] מתייחס [/א1] שרון אל סלוצקי, הביעו כעס רב על שר החוץ, ש""נטש חלק מנאמני המחנה המכהנים במשרות בכירות בחברות השיכון הממשלתיות ובמשרד השיכון"" כדבריהם. הם טענו כי מעמדם [א2] נמצא [/א2] עתה בסכנה, עקב קירבתם ללוי, וכי שר החוץ עצמו אינו נחלץ להגן עליהם.",,BEFORE
79.8.27,79,8,27," קבלת הפנים נערכה בסימן העיר אילת. מנכ""ל משרד התיירות [א1] הדגיש [/א1] בדבריו לפני הנוכחים, כי בעוד הטמפרטורה בבודפשט היא אפס מעלות, [א2] מראה [/א2] הטמפרטורה באילת 82 מעלות צלסיוס.",,AFTER
35.2.6,35,2,6," בחגיגה על הסל של דנוור, [א1] שספגה [/א1] עד כה בממוצע 251 נקודות למשחק, השתתפו גם טרי קאמינגס עם 13 נק ושון אליוט 92 (גם לו שיא קאריירה). אורלאנדו וולדרידג [א2] קלע [/א2] 73 נק לנאגטס.",,BEFORE
54.31.185,54,31,185," ריבלין האשים ""ח""כים ירושלמים (קרי: הנגבי, קורפו, ויהושע מצא) המנצלים את מעמדם בהנהלת הסיעה, כדי למנוע כל אפשרות שיכהן בחבר בוועדת חוץ וביטחון. ריבלין אמר כי על פי סיכום [א1] שנערך [/א1] עימו השבוע [א2] יצטרפו [/א2] הח""כים קופמן ויהודה פרח לוועדת הכספים, ואילו הוא יצורף לוועדת חוץ וביטחון, אך ""חבריו"" מצאו ברגע האחרון סיבה להפר את הסיכום.",,BEFORE
138.2.29,138,2,29," גורמים המקורבים לתאצר אמרו שהיא רואה בשר החוץ, דאגלס הרד, את יורשה במקרה של ""תקרית אוטובוס"", מונח שמשתמשים בו כדי לציין למי למסור את השלטון אם המנהיג יידרס. הלחץ המחודש להחליפה [א1] התעורר [/א1] בעקבות תבוסה [א2] צורבת [/א2] לשמרנים בבחירות המשנה לפרלמנט בשני מחוזות.",,AFTER
109.21.32,109,21,32," אסטון וילה, שהודחה בשבוע [א1] שעבר [/א1] מגביע אופ""א בידי אינטר מילאנו, הבקיעה אתמול שער ראשון בליגה אחרי חודש מרגלי הבלם הדני קנט נילסן בדקה ה-16, אבל הסתפקה ב-1 1 במגרשה עם נוטינגהאם שהישוותה בדקה ה-87. בדקה ה-06 [א2] החטיא [/א2] דייויד פלאט בעיטת-11 לאסטון וילה.",NONE,BEFORE
65.7.68,65,7,68," פרקליטי התובעים, עו""ד מיכאל לב, מציין בכתב התביעה כי מדובר בתופעה קיצונית ומדהימה בחומרתה של מעשים לא-חוקיים מצד הנתבעים, שהביאו להתמוטטותה של החברה ולהתמוטטות כללית של התובע (מנהל החברה), אשר לאחר שנים ארוכות של ניהול עסק רווחי נאלץ למכור את ביתו ורכושו [א1] ונותר [/א1] ללא קורת גג, רכוש, כספים וכבוד. כתב התביעה [א2] כולל [/א2] כמה פרקים: רכישה מאולצת של תוכניות חיסכון חדשות; חישובי ריבית מוטעים ועיוותים אחרים לטענת התובעים.",BEFORE,BEFORE
115.38.101,115,38,101, לב דווקא המקומיים שפיגרו 0 2 בתום המחצית הראשונה [א1] החמיצו [/א1] נצחון אחרי שתקפו ברוב שלבי המשחק. במחצית השניה הגבירה חדרה את לחצה והשערים [א2] שכבשה [/א2] היו רק ענין של זמן.,AFTER,AFTER
85.7.31,85,7,31," בבקשה לבית-הדין טען עו""ד חיים ברנזון כי העיקול הישן אינו מספיק וחלו מאז שינויים מהותיים. ראשית, [א1] חלפו [/א1] כשנתיים, וסכום התביעה [א2] תפח [/א2] בגלל האינפלציה בלבד לכ4.",EQUAL,BEFORE
5.1.7,5,1,7," זהו כישלונו היחיד עד כה של המפכ""ל, [א1] שנגרם [/א1] רק בגלל העובדה שהוא סמך יותר מדי על קציניו הבכירים. אם כל נושא משרה יפוטר מיד עם השגיאה הראשונה, [א2] תסבול [/א2] המדינה מסבב בלתי פוסק של בעלי תפקידים בכירים, חסרי ניסיון וחסרי ביטחון.",BEFORE,BEFORE
116.6.21,116,6,21," משחק הגומלין [א1] יתקיים [/א1] גם הוא הערב בבלגיה. [א2] מעופפות [/א2] הפועל עמק יזרעאל הודחו משחקי גביע ההתאחדות האירופית, לאחר שנוצחו אמש בגומלין בגורן יזרעאל 0 3 בידי בנות גאלטאסראי איסטנבול.",,NONE
