id,document_number,window_number,pair_number,text,hadar,shir
15.29.102,15,29,102," מקורות פלשתיניים [א1] טענו [/א1] כי בסוף השבוע הוכו במרכז שכם 01 תושבים מקומיים בידי חיילי צה""ל, סמוך לשוק הירקות. בכפר בלעא בנפת טול כרם [א2] תקפו [/א2] שלושה רעולי פנים בסכינים רופא מקומי ד""ר עפיף ברברח, בן 03, שאושפז במצב קשה בבית החולים אל איתיחאד בשכם.",AFTER,VAGUE
115.16.46,115,16,46," [א1] שפט [/א1] עובדיה צבי, 0007 צופים, באשדוד. לב מכבי פ""ת מצמרת הליגה לא [א2] הצליח [/א2] לנצל יתרונו כדי לגבור על מכבי יפו ממרכז הטבלה.",VAGUE,VAGUE
43.3.23,43,3,23," ראשון לציון [א1] הירבתה [/א1] לאבד כדורים, וברגעים קריטיים איפשרה לשחקני גבת לחזור למשחק. בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד [א2] ישב [/א2] על הספסל ולא שותף עקב פציעה.",AFTER,EQUAL
27.5.42,27,5,42," הוא לא התבלבל, והם נראו כמי שמצאו שלל רב. כאשר הגיעו למסקנה כי [א1] תפסו [/א1] את הפרינציף וסגרו את מכשיריהם, [א2] סיננו [/א2] המאזינים לעברם קללות ואיומים: ""הכל בגללכם; אתכם צריך לגמור"".",BEFORE,BEFORE
27.18.113,27,18,113," בספריו פנה לעם ישראל בנוסח: ""עמי, אין לכם זמן"", ואת מצע מפלגתו ביסס על כתבי הרמב""ם. שפרינצק [א1] סיפר [/א1] שכאשר תהה באוזני כהנא על תבונת מהלכיו הפוליטיים, [א2] השיב [/א2] לו מנהיג ""כך"" בנימה של מי שהשליחות האלוהית חזקה ממנו: ""זו דרכי, כך אני מרגיש, זה מה שנכון בעיני לעשות.",AFTER,AFTER
111.8.89,111,8,89," מכבי תל אביב השיג את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים תחל התקופה הוורודה שהאוהדים כך מייחלים לה. הפועל ירושלים [א1] הותיר [/א1] את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא השיגו ניצחון, כאשר [א2] גבר [/א2] על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא.",AFTER,EQUAL
11.39.110,11,39,110," במשך עשרות שנים שימש מילר [א1] מגייס [/א1] מענקים מרכזי לפרויקט חקר הבחירות הארציות, מחקר על התנהגות מצביעים שבעקבותיו נכתב ב1960 החיבור הקלאסי ""המצביע האמריקאי"". מאז המשיך במחקר [א2] והגדיל [/א2] את מאגר הנתונים שלו.",BEFORE,BEFORE
57.2.26,57,2,26," עיקרי ההוראות החדשות לתוכנית המיתאר הארצית לדרכים שאושרו על ידי המועצה הארצית לתכנון ולבנייה ושטעונות עדיין אישור הממשלה הם הבחנה בין שלבי התכנון השונים וצרכיהם: ""רצועה לתכנון"" ו""רצועה לדרך"", פישוט הליכי מתן הקלות בקווי בניין, קביעת נוהלים ודרישות המלווים הגשת תוכניות לדרכים, קביעת ""דרך נופית"", מיסוד הגשת תסקירי השפעה על הסביבה באזורים בנויים וקביעת הסטייה [א1] המותרת [/א1] בהתוויית דרך. דינה רצבסקי, מנהלת אגף תוכניות ארציות ומחוזיות במשרד הפנים, ציינה שהוראות אלו, אשר תבואנה במקום ההוראות [א2] שאושרו [/א2] ב-6791, תשפרנה את התכנון המוקדם של הדרכים ותזרזנה את הליכי הדיון וההחלטה במוסדות התכנון בכל הנוגע לסלילת כבישים חדשים.",VAGUE,AFTER
115.37.93,115,37,93," [א1] שפט [/א1] יעקב ממן, 052 צופים, בלזרוס חולון. לב דווקא המקומיים שפיגרו 0 2 בתום המחצית הראשונה [א2] החמיצו [/א2] נצחון אחרי שתקפו ברוב שלבי המשחק.",VAGUE,VAGUE
15.22.70,15,22,70," במחנה הפליטים נוסייראת [א1] דקרו [/א1] אלמונים את אל חלד זיין, בן 22. אמש דוווח מפי מקורות פלשתיניים על תושב דיר אל באלח, בן 51, [א2] שנפצע [/א2] באורח בינוני והועבר לביה""ח תל-השומר.",VAGUE,VAGUE
17.5.63,17,5,63," האש הזאת תוסיף ללחוש, גם אם הלהבה של יום קבורתו של מאיר כהנא תדעך במקצת. אם בעקבות הפיגועים בבקעה, באשקלון ובצומת אלונים היה מקום להעלות את הסברה כי האינתיפאדה נכנסת לשלב חדש והיא [א1] מתחילה [/א1] להרחיב את מסגרת ההתמרדות בשלטון הכיבוש למלחמה בעם היהודי, ייתכן כי זה [א2] שרצח [/א2] את מאיר כהנא עומד לגרור את העם היהודי להרים את הכפפה שנזרקה לעברו מהצד הערבי-פלשתיני.",BEFORE,BEFORE
27.91.645,27,91,645," בדיעבד הסביר דובר צה""ל כי הודעותיו בעניין זה היו טעות. [א1] פניתי [/א1] לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין [א2] נתון [/א2] לחקירת משמר הגבול.",AFTER,AFTER
89.19.123,89,19,123," הפתקים הכתובים ערבית [א1] שנמצאו [/א1] בארנקו, לצד מודעות בעיתונים על הופעות כהנא בניו-יורק, תורגמו על-ידי החוקרים, ונמסר כי הם היו בעלי אופי אישי. אתמול נמסר כי החשוד פוטר מעבודתו בעיריית ניו-יורק, שבה [א2] שימש [/א2] כטכנאי חימום וקירור בבית המשפט הפלילי במנהטן.",AFTER,AFTER
27.80.545,27,80,545," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות [א1] המיוחסות [/א1] להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות [א2] שירו [/א2] השניים לא גרמו לסיכון חיי אדם.",AFTER,AFTER
7.30.58,7,30,58," בימי המלחמה הקרה היה טוקי אנטי-קומוניסט נלהב, והארקין היה יונה נלהבת. טוקי [א1] תמך [/א1] בכל סעיף הוצאות צבאיות אפשרי, וחייב את המאבק להפלת ממשלת ניקרגואה; הארקין רצה קיצוצים ניכרים בתקציב הביטחון, [א2] ועמד [/א2] בראש המאבק בסנאט נגד הסיוע לקונטראס.",EQUAL,EQUAL
55.4.78,55,4,78," נציג המהנדסים טען בבוררות, כי העירייה נמנעה מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד. לטענת המהנדסים מתכחש כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט [א1] שדן [/א1] בעניין דומה [א2] הקשור [/א2] עם מכון התקנים.",AFTER,AFTER
108.28.84,108,28,84," אמנם נוצחנו פעם אחת, אבל לא שיחקנו נגד הגדולות. אם [א1] ננצח [/א1] באחד משלושת המשחקים הבאים נגד הפועל תל אביב, מכבי תל אביב והפועל גליל עליון זה יהיה הישג אדיר, [א2] שיתן [/א2] לנו דחיפה קדימה"".",BEFORE,BEFORE
27.35.278,27,35,278," כעבור שנה, כאשר נחתמו הסכמי קאמף-דייוויד, גרם לו גיבורו אכזבה מרה. הוא ראה בבגין אדם [א1] שבגד [/א1] באמונתו ובעמו, ובמאמר ב""גואיש פרס"" [א2] פסק [/א2] כי ראש הממשלה לקה ב""חילול השם"" בכך שהפחד שלו מהגויים גבר על יראת ה.",BEFORE,BEFORE
111.8.72,111,8,72," מכבי תל אביב [א1] השיג [/א1] את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים תחל התקופה הוורודה שהאוהדים כך מייחלים לה. הפועל ירושלים [א2] הותיר [/א2] את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא השיגו ניצחון, כאשר גבר על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא.",VAGUE,VAGUE
17.24.186,17,24,186," שמא למדו יובל נאמן וגאולה כהן לקח מהעובדה שאנשי ""כך"" סילקו אותם מהלוויה? עיניהם, ועיני כל האחרים שראו במאיר כהנא ""פטריוט"" יהודי כי הטיף לשנוא את כל הערבים צריכות עתה להיפקח. משטרת ישראל [א1] עשתה [/א1] מאמץ גדול כדי לרסן את ההמונים [א2] שהתפרעו [/א2] בשעת הלוויה בירושלים; היא מצווה להתמיד במאמץ זה, ולא רק בירושלים.",AFTER,AFTER
115.38.100,115,38,100, לב דווקא המקומיים שפיגרו 0 2 בתום המחצית הראשונה [א1] החמיצו [/א1] נצחון אחרי שתקפו ברוב שלבי המשחק. במחצית השניה [א2] הגבירה [/א2] חדרה את לחצה והשערים שכבשה היו רק ענין של זמן.,AFTER,AFTER
27.80.567,27,80,567," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, [א1] הגיעו [/א1] שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא [א2] גרמו [/א2] לסיכון חיי אדם.",AFTER,AFTER
11.38.104,11,38,104," ""אתה מתבונן בנושא שיהיה בעל ערך לגיטימי למחקר, ובו בזמן יכבוש את דמיונו של פקיד התוכנית"", אומר וורן מילר, איש מדעי המדינה באוניברסיטת אריזונה. במשך עשרות שנים [א1] שימש [/א1] מילר [א2] מגייס [/א2] מענקים מרכזי לפרויקט חקר הבחירות הארציות, מחקר על התנהגות מצביעים שבעקבותיו נכתב ב1960 החיבור הקלאסי ""המצביע האמריקאי"".",VAGUE,EQUAL
117.17.122,117,17,122," כשאתה ממתין לשיחה [א1] העוברת [/א1] דרך מרכזייה במוסד גדול, הסיכויים לכך אף רבים יותר. והשאלה הנצחית, מדוע [א2] שומעים [/א2] אותי מהעבר השני ואני חייב לחייג שוב ולפעמים שוב ושוב? לחברת ויזה יש עניין מובן לעודד את השימוש בכרטיסי אשראי, אך הפעם נדמה שהפריזו.",VAGUE,EQUAL
