Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
2593,2.18.98,2,18,98," חוסר ניסיון ועלילה זדונית באים לביטוי בקטע המאמר הדן בנושא ""רצח הנזירות"". כל ישראלי [א1] המנוסה [/א1] בקרב לילה בשטח בנוי (כמנזר סן סימון) יודע, כי תוך כדי פריצה בחשכה קודם כל [א2] יורים [/א2] בכל דבר שנע ממולך.",,VAGUE,,VAGUE
2795,2.16.84,2,16,84," מורשת הקרב שצה""ל [א1] אימץ [/א1] כתוצאה מהקרב על מנזר סן סימון איננה מיתוס. היא [א2] מבוססת [/א2] על אותו קרב המגננה שבו אירעו מעשי גבורה עילאיים, ועל קבלת החלטות קשות בתנאי קרב.",,AFTER,,AFTER
2895,2.4.35,2,4,35," לכל אלה [א1] המתרשמים [/א1] ומסתפקים בקריאת הכותרת בלבד, אני יכול להבטיח שאכן התנהל שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל. ועל כך תעיד ההיסטוריה, [א2] ויעידו [/א2] עשרות הלוחמים שנשארו בחיים והצליחו לבצע את משימתם על אף האבדות הכבדות.",,VAGUE,,VAGUE
3021,2.0.1,2,0,1,"מאמרו של תום שגב, ""הקרב על סן סימון היה או לא היה"" (""הארץ"" 105), [א1] הגיע [/א1] לידי רק בימים אלה. למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי [א2] מאפילים [/א2] על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר.",,VAGUE,,VAGUE
3078,2.0.0,2,0,0,"מאמרו של תום שגב, ""הקרב על סן סימון היה או לא היה"" (""הארץ"" 105), [א1] הגיע [/א1] לידי רק בימים אלה. למרות [א2] שחלפו [/א2] מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר.",,AFTER,,AFTER
3102,2.1.7,2,1,7," למרות [א1] שחלפו [/א1] מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר העוסקים בקרב עצמו, ושרק אליהם אתייחס, [א2] מאופיינים [/א2] בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",,BEFORE,,BEFORE
3115,2.9.67,2,9,67," אכן, כך עשתה חטיבת ""הראל"". היא [א1] כבשה [/א1] תחילה את המנזר ואת התנגדות האויב שברה לאחר מכן, בקרב מגננה [א2] שהתנהל [/א2] בתוך המנזר (קרב מגננה מיועד לשבירת כוחות חזקים ממך).",,BEFORE,,BEFORE
3223,2.2.20,2,2,20," קטעי המאמר העוסקים בקרב עצמו, ושרק אליהם אתייחס, [א1] מאופיינים [/א1] בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי. וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", [א2] מרמזת [/א2] כי ייתכן שבמנזר כלל לא התנהל קרב.",,VAGUE,,VAGUE
3260,2.0.3,2,0,3,"מאמרו של תום שגב, ""הקרב על סן סימון היה או לא היה"" (""הארץ"" 105), הגיע לידי רק בימים אלה. למרות [א1] שחלפו [/א1] מאז 24 שנה, ולמרות שאירועי ימים אלה אולי [א2] מאפילים [/א2] על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר.",,BEFORE,,BEFORE
3313,2.2.19,2,2,19," קטעי המאמר [א1] העוסקים [/א1] בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי. וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", מרמזת כי ייתכן שבמנזר כלל לא [א2] התנהל [/א2] קרב.",,AFTER,,AFTER
3374,2.3.27,2,3,27," וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", [א1] מרמזת [/א1] כי ייתכן שבמנזר כלל לא התנהל קרב. לכל אלה המתרשמים ומסתפקים בקריאת הכותרת בלבד, אני יכול להבטיח שאכן [א2] התנהל [/א2] שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל.",,AFTER,,AFTER
3425,2.9.63,2,9,63," אכן, כך [א1] עשתה [/א1] חטיבת ""הראל"". היא כבשה תחילה את המנזר ואת התנגדות האויב [א2] שברה [/א2] לאחר מכן, בקרב מגננה שהתנהל בתוך המנזר (קרב מגננה מיועד לשבירת כוחות חזקים ממך).",,VAGUE,,VAGUE
3434,2.5.54,2,5,54," ועל כך תעיד ההיסטוריה, [א1] ויעידו [/א1] עשרות הלוחמים שנשארו בחיים והצליחו לבצע את משימתם על אף האבדות הכבדות. במלחמת העצמאות, בקרב על ירושלים, [א2] נשארה [/א2] שכונת קטמון תקועה בלב ירושלים המערבית ושימשה כמרכז כוח ערבי רב ומאורגן.",,AFTER,,AFTER
3436,2.10.72,2,10,72," היא [א1] כבשה [/א1] תחילה את המנזר ואת התנגדות האויב שברה לאחר מכן, בקרב מגננה שהתנהל בתוך המנזר (קרב מגננה מיועד לשבירת כוחות חזקים ממך). האויב אמנם נשבר; קרב המגננה [א2] הפך [/א2] לניצחון מוחץ; קטמון נפלה וירושלים המערבית אוחדה.",,BEFORE,,BEFORE
3523,2.4.43,2,4,43," לכל אלה המתרשמים ומסתפקים בקריאת הכותרת בלבד, אני יכול להבטיח שאכן [א1] התנהל [/א1] שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל. ועל כך תעיד ההיסטוריה, [א2] ויעידו [/א2] עשרות הלוחמים שנשארו בחיים והצליחו לבצע את משימתם על אף האבדות הכבדות.",,BEFORE,,BEFORE
3650,2.3.26,2,3,26," וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", [א1] מרמזת [/א1] כי ייתכן שבמנזר כלל לא התנהל קרב. לכל אלה המתרשמים [א2] ומסתפקים [/א2] בקריאת הכותרת בלבד, אני יכול להבטיח שאכן התנהל שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל.",,BEFORE,,BEFORE
3865,2.1.16,2,1,16," למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר [א1] העוסקים [/א1] בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, [א2] ומעידים [/א2] על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",,EQUAL,,EQUAL
4005,2.17.88,2,17,88," היא [א1] מבוססת [/א1] על אותו קרב המגננה שבו אירעו מעשי גבורה עילאיים, ועל קבלת החלטות קשות בתנאי קרב. חוסר ניסיון ועלילה זדונית באים לביטוי בקטע המאמר [א2] הדן [/א2] בנושא ""רצח הנזירות"".",,BEFORE,,BEFORE
4113,2.1.17,2,1,17," למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר העוסקים בקרב עצמו, ושרק אליהם אתייחס, [א1] מאופיינים [/א1] בחוסר היגיון ובסילוף עובדות, [א2] ומעידים [/א2] על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",,EQUAL,,EQUAL
4229,2.3.25,2,3,25," וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", [א1] מרמזת [/א1] כי ייתכן שבמנזר כלל לא התנהל קרב. לכל אלה [א2] המתרשמים [/א2] ומסתפקים בקריאת הכותרת בלבד, אני יכול להבטיח שאכן התנהל שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל.",,BEFORE,,BEFORE
4230,2.2.23,2,2,23," קטעי המאמר העוסקים בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, [א1] ומעידים [/א1] על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי. וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", מרמזת כי ייתכן שבמנזר כלל לא [א2] התנהל [/א2] קרב.",,AFTER,,AFTER
4269,2.1.9,2,1,9," למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי [א1] מאפילים [/א1] על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר [א2] העוסקים [/א2] בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",,VAGUE,,VAGUE
4451,2.17.91,2,17,91," היא מבוססת על אותו קרב המגננה שבו אירעו מעשי גבורה עילאיים, ועל קבלת החלטות קשות בתנאי קרב. חוסר ניסיון ועלילה זדונית [א1] באים [/א1] לביטוי בקטע המאמר [א2] הדן [/א2] בנושא ""רצח הנזירות"".",,EQUAL,,EQUAL
4498,2.9.69,2,9,69," אכן, כך עשתה חטיבת ""הראל"". היא כבשה תחילה את המנזר ואת התנגדות האויב [א1] שברה [/א1] לאחר מכן, בקרב מגננה [א2] שהתנהל [/א2] בתוך המנזר (קרב מגננה מיועד לשבירת כוחות חזקים ממך).",,EQUAL,,EQUAL
4518,2.1.12,2,1,12," למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני [א1] מרגיש [/א1] חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר [א2] העוסקים [/א2] בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",,AFTER,,AFTER
4787,2.4.38,2,4,38," לכל אלה המתרשמים [א1] ומסתפקים [/א1] בקריאת הכותרת בלבד, אני יכול להבטיח שאכן התנהל שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל. ועל כך [א2] תעיד [/א2] ההיסטוריה, ויעידו עשרות הלוחמים שנשארו בחיים והצליחו לבצע את משימתם על אף האבדות הכבדות.",,VAGUE,,VAGUE
5147,2.2.22,2,2,22," קטעי המאמר העוסקים בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, [א1] ומעידים [/א1] על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי. וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", [א2] מרמזת [/א2] כי ייתכן שבמנזר כלל לא התנהל קרב.",,VAGUE,,VAGUE
5212,2.5.55,2,5,55," ועל כך תעיד ההיסטוריה, [א1] ויעידו [/א1] עשרות הלוחמים שנשארו בחיים והצליחו לבצע את משימתם על אף האבדות הכבדות. במלחמת העצמאות, בקרב על ירושלים, נשארה שכונת קטמון תקועה בלב ירושלים המערבית [א2] ושימשה [/א2] כמרכז כוח ערבי רב ומאורגן.",,AFTER,,AFTER
5233,2.18.93,2,18,93," חוסר ניסיון ועלילה זדונית [א1] באים [/א1] לביטוי בקטע המאמר הדן בנושא ""רצח הנזירות"". כל ישראלי המנוסה בקרב לילה בשטח בנוי (כמנזר סן סימון) יודע, כי תוך כדי פריצה בחשכה קודם כל [א2] יורים [/א2] בכל דבר שנע ממולך.",,AFTER,,AFTER
