,text,label,named_label
74," טיב ההסכם לא נודע, אך הגיבור המגמגם מת מיתה משונה עוד באותו פרק. בדרך לדוכנים < קרה > כנראה משהו לספר הזה, שתרגומו לעברית ראה אור ב5591, שכן הוא אינו מופיע כלל בקטלוג של הספרייה הלאומית בירושלים (כל מי שהיה לו עסק בזמן זה או אחר עם הספרייה הלאומית, יודע שיש שם פער עצום בין < הרשום > בקטלוג לבין הספרים שניתן להשיג בפועל; אך הקטלוג עצמו, לפחות, אמור להיות מושלם) ואף לא בלקסיקון של אוריאל אופק לספרות ילדים.",3,VAGUE
75," הוא אוהב יהודים ומבין בהחלט שהערבים מתעבים את היהודים, < ורואים > בהם זרים שבאו להשתלט על ארצם ועל אדמתם. ""כיהודי מאמין אני < עושה > את מה שמצווה עלי התורה ואת מה שדורש ממני אלוהים"", אמר כהנא.",3,VAGUE
76," סוכנות פטרולגז בכפר סבא, ""ביגז"", אולי לא המציאה את השיטה, אבל בגינה נודע לי על כך לראשונה: איך לאפשר ללקוח הפורע חשבון לשלם שתי עמלות לבנק, במקום אחת. < מונח > לפני חשבון של סוכנות זו על אספקת גז לצרכן, < הכולל > סעיף ""חיוב בגין תשלום בבנק 1.",1,AFTER
77," כך מסר חיים גולן, מנהל הרשות לשיתוף פעולה, שחזר מביקור בחברה. גולן < הביע > שביעות-רצון מהדרך בה פועלת אלביט, כמפעל פרטי ראשון שקיבל על עצמו, מרצונו, את העקרונות שעל-פיהם < עובדת > הרשות לשיתוף פעולה תעשייתי.",1,AFTER
78," באולם הדיונים נראו אתמול שר האוצר שר התמ""ת והשרים לשעבר וקפכותשביתת האיגודים המקצועיים אומנם נסתיימה בראשית השבוע, ומשרד האוצר וראשי האיגודים המקצועיים המשיכו את המו""ם ביניהם, אך חותמה של השביתה < ייראה > כנראה במשכורתם של השובתים. הממונה על השכר באוצר, שיגר בראשית השבוע מכתב אל סגן החשב הכללי באוצר,, ובו < הורה > לו לנכות ימי עבודה משכר השובתים, בגין שביתתם.",1,AFTER
79," ל, יו""ר המושב בו < הירצו > קיסר, ושר האוצר, אמר קיסר: ""מר אורי, או החבר אורי, אם היית חבר בהסתדרות הייתי מקבל ממך מס אחיד גבוה. קפכות במסגרת יום העיון שערך אתמול המרכז הישראלי לניהול הודיע מנכ""ל המי""ל, כי נבחר פה אחד ליו""ר המי""ל, < וזכה > למחיאות כפיים באולם גן אורנים.",3,VAGUE
80," מנכ""ל הפועל יעקב אבימור הבהיר אתמול למזכיר מועצת פועלי בית שאן פיני קבלו שאם השחקנים יממשו את איומם לענוד סרט שחור ולעמוד דקת דומיה, הם יועמדו לדין משמעתי בפני ועדת המשמעת העליונה של מרכז הפועל. קבלו < אמר > שהנהלת הפועל בית שאן מתייחסת בחומרה רבה < ומביעה > שאט נפש מהרעיון של כמה שחקני הקבוצה לעמוד דקת דומיה ולענוד סרט שחור במשחק נגד אום אל-פאחם.",1,AFTER
81," ח""כ ראובן ריבלין, < שהתמודד > על התפקיד, ביקש לפחות להתמנות כחבר בוועדת חוץ וביטחון, בעקבות פינוי מקום לסיעה בוועדה זו בשל פרישתו של הח""ך לשעבר זלמן שובל, אך הסיעה החליטה לדחות את ההחלטה בעניין. ח""כים אחדים טענו בהנהלת הסיעה כי ריבלין פסול כחבר בוועדת חוץ וביטחון מפני שלא < השתתף > השבוע בהצבעה במליאת הכנסת על הסרת חסינותו של ח""כ מוחמד מיעארי.",3,VAGUE
82," ימים ספורים קודם לכן נרצח בבית קפה ליד נאפולי נער בן 12, < שעבד > מאחורי הדלפק. הוא < ראה > את פניהם של רוצחים שחיסלו בבית הקפה כמה מיריביהם.",0,BEFORE
83," בת ים וטירת הכרמל < סיימו > בתיקו 0 0. 0007 איש, שנדחסו למגרש באשדוד < צפו > במשחק ירוד עם יתרון בולט ברוב שלביו להפועל.",1,AFTER
84," מזכיר איגוד הפועלים החקלאיים, חיים אביבי, מסר שההצעה הועלתה לנוכח המחסור בעובדי קטיף < המורגש > כבר כעת ויוחרף בחודש הבא, כשהקטיף יהיה בעיצומו, בעיקר עקב היעדרות עובדים מהשטחים. המעסיקים אינם מצפים < שיצליחו > למשוך מספר ניכר של עובדים ישראליים לקטיף, בגלל השכר הנמוך המשולם לעבודה זו מעט מעל שכר המינימום במשק.",0,BEFORE
85," בין המסמכים < שהוחרמו > בדירותיו לא נמצא רשיון לנשיאת כלי נשק. המספר הסידורי על קת אקדח המגנום, שבו ירה על-פי החשד א-נוסייר בכהנא, < נמחק > ולכן לא הצליחו החוקרים לגלות היכן קיבל אותו.",1,AFTER
86," בכל פעם ששרון טוען שצריך סדר חדש, אני < מעמידה > כנגד טענתו שש מאות סימני שאלה. ירושלים לכולם היתה רוצה ממשלתנו לספק פתרונות דיור הולמים: למיליון עולים חדשים, לזוגות צעירים, ליוצאי צה""ל, לחסרי דיור ועוד זאת גם < כשמדובר > בגיוס משאבים עצומים בארץ ובחו""ל.",3,VAGUE
87," קבלו אמר שהנהלת הפועל בית שאן מתייחסת בחומרה רבה ומביעה שאט נפש מהרעיון של כמה שחקני הקבוצה לעמוד דקת דומיה ולענוד סרט שחור במשחק נגד אום אל-פאחם. מזכיר מועצת הפועלים והנהלת הפועל בית שאן, הודיעו שהשחקנים < שנטלו > עליהם יוזמה אישית, בניגוד לדעת ההנהלה, < יועמדו > לבירור משמעתי.",0,BEFORE
88," מדיווח שהגיע אתמול למשרד התיירות בירושלים, < ישתתפו > במשלחת כמאה מראשי הקהילה. הביקור מתוכנן להתקיים בחודש מארס הקרוב < ויתלוו > אליו אנשי תקשורת דוברי ספרדית ובהם צוותי טלוויזיה ועיתונאים.",2,EQUAL
89," הוא הסביר כי במוצ""ש < יטוס > לחו""ל ואינו יכול להופיע בפני מארחיו בלי החלטות שיביאו ליישום תוכניתו לעידוד השקעות הון. שוחט הבטיח כי הוועדה < תקבל > החלטה בישיבתה הקרובה.",1,AFTER
90," < הוחלט > שהחברה תכין הערכה כלכלית הנוגעת לשוויה. עוד < התבקשה > כי""ל להכין את שורת המגבלות שיש להציב בפני ""גרייט לייקס"", המבקשת לרכוש את השליטה בחברה.",0,BEFORE
91," זהו כישלונו היחיד עד כה של המפכ""ל, שנגרם רק בגלל העובדה שהוא סמך יותר מדי על קציניו הבכירים. אם כל נושא משרה יפוטר מיד עם השגיאה הראשונה, < תסבול > המדינה מסבב בלתי < פוסק > של בעלי תפקידים בכירים, חסרי ניסיון וחסרי ביטחון.",0,BEFORE
92," הם ראו בו מעין שליח-אל, פרשן המאיר את דרכם ברוח דברי התורה. פעם אמר כהנא לד""ר אהוד שפרינצק, שעקב אחריו במשך 71 שנה במסגרת חקירתו את התנועות הקיצוניות בארץ, כי הדמות התנ""כית שממנה הוא < שואב > השראה היא דוד המלך; כמותו הוא נלחם ביום < ולומד > בלילה.",0,BEFORE
93," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק מדובר בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים < מוקדמים > בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה שנצברו בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך < יתעשר > באחוז אחד לשנה כבר אחרי שנתיים.",2,EQUAL
94," הגנרל נורמן שוורצקוף, מפקד הגייסות האמריקאיים < הנערכים > מול עיראק, מעריך כי ""הכוחות שבפיקודו מסוגלים למחוק את עיראק מן המפה"". ואולם הוא מביע ספק (בראיון < שהעניק > לפני ימים אחדים ל""ניו יורק טיימס"") האם זה היה ""משרת את צורכי מאזן הכוחות לטווח ארוך באזור"".",0,BEFORE
95," הדרמה < הגיעה > לשיאה בדקות הסיום. סל רדף סל ובדקה ה-83 הורה לוח התוצאות על שוויון 18, 75 שניות לסיום היה להפועל יתרון 77 79, וכשנותרה שנייה לסיום < נשרקה > עבירה טכנית לזכות קרטר מרמת גן והוא הישווה בשתי זריקות עונשין.",0,BEFORE
96," בתמורה דורש השטן שערה אחת משערות ראשו של טיבו עם התגשמות האיחול הרע הראשון, שתיים עם השני, ארבע עם השלישי וכן הלאה. טיבו זונח את אומנות הסנדלרות < ומתקיים > על הציד שצדים למענו זאבי היער < הכפופים > כמובן ישירות לשטן.",1,AFTER
